id,case_number,date,primary_type,description,district,year,latitude,longitude
12528916,JE430112,2021-10-28T00:00:00.000,THEFT,OVER $500,019,2021,41.948961643,-87.659515557
12531479,JE433670,2021-10-28T00:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,008,2021,41.765944328,-87.690619334
12530655,JE432747,2021-10-28T00:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,005,2021,41.682590409,-87.654233416
12524544,JE424920,2021-10-28T00:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,005,2021,41.706529174,-87.605365951
12527132,JE428306,2021-10-28T00:00:00.000,OTHER OFFENSE,TELEPHONE THREAT,011,2021,41.877369643,-87.701415852
12524866,JE425413,2021-10-28T00:00:00.000,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,011,2021,41.868158526,-87.711210111
12527799,JE429238,2021-10-28T00:00:00.000,OTHER OFFENSE,HARASSMENT BY TELEPHONE,010,2021,41.865154549,-87.713930253
12529640,JE431257,2021-10-28T00:00:00.000,THEFT,OVER $500,016,2021,41.952459013,-87.748344573
12525086,JE425602,2021-10-28T00:00:00.000,ASSAULT,AGGRAVATED - HANDGUN,012,2021,41.851642372,-87.666017927
12531383,JE433438,2021-10-28T00:00:00.000,THEFT,OVER $500,017,2021,41.94013059,-87.703972237
12526559,JE427534,2021-10-28T00:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,004,2021,41.732739607,-87.583937982
12524553,JE424953,2021-10-28T00:00:00.000,ASSAULT,AGGRAVATED - HANDGUN,006,2021,41.752090412,-87.653779875
12539647,JE443631,2021-10-28T00:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,011,2021,41.866902523,-87.715436986
12543487,JE448095,2021-10-28T00:00:00.000,DECEPTIVE PRACTICE,BOGUS CHECK,024,2021,42.001703093,-87.704616708
12525261,JE425830,2021-10-28T00:00:00.000,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,018,2021,41.895003278,-87.62152816
12524744,JE425179,2021-10-28T00:00:00.000,OTHER OFFENSE,OTHER VEHICLE OFFENSE,010,2021,41.85827206,-87.707873703
12524505,JE424908,2021-10-27T23:58:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,024,2021,42.021173994,-87.673489176
12524523,JE424934,2021-10-27T23:55:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,007,2021,41.77227246,-87.628352621
12524854,JE425289,2021-10-27T23:55:00.000,CRIMINAL DAMAGE,TO PROPERTY,008,2021,41.795953959,-87.718333987
12524466,JE424902,2021-10-27T23:50:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,024,2021,41.998140264,-87.665114952
12525622,JE425320,2021-10-27T23:50:00.000,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,002,2021,41.812713636,-87.603963101
12524508,JE424917,2021-10-27T23:44:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,012,2021,41.858218136,-87.643807077
12524484,JE424895,2021-10-27T23:38:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,003,2021,41.776280532,-87.608295176
12524457,JE424911,2021-10-27T23:34:00.000,THEFT,RETAIL THEFT,020,2021,41.969209738,-87.679199562
12524975,JE425461,2021-10-27T23:30:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,010,2021,41.864045266,-87.70925654
12524454,JE424896,2021-10-27T23:30:00.000,ROBBERY,ARMED - HANDGUN,025,2021,41.929710161,-87.747413236
12524502,JE424893,2021-10-27T23:20:00.000,ASSAULT,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,017,2021,41.939300241,-87.711739358
12524488,JE424877,2021-10-27T23:14:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,017,2021,41.953924505,-87.707255534
12524493,JE424901,2021-10-27T23:13:00.000,NARCOTICS,POSSESS - CRACK,007,2021,41.772180803,-87.664899244
12528613,JE430299,2021-10-27T23:00:00.000,THEFT,$500 AND UNDER,012,2021,41.872332627,-87.679608149
12524698,JE425125,2021-10-27T23:00:00.000,BURGLARY,FORCIBLE ENTRY,014,2021,41.932721558,-87.702538284
12524540,JE424959,2021-10-27T23:00:00.000,ASSAULT,AGGRAVATED - HANDGUN,002,2021,41.81688853,-87.600217912
12524898,JE425401,2021-10-27T23:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,019,2021,41.94510211,-87.644977907
12525506,JE425087,2021-10-27T23:00:00.000,BURGLARY,FORCIBLE ENTRY,020,2021,41.985529262,-87.663455589
12525457,JE424883,2021-10-27T22:50:00.000,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,007,2021,41.771877151,-87.654300584
12524476,JE424866,2021-10-27T22:46:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,009,2021,41.799074381,-87.654989086
12524528,JE424952,2021-10-27T22:45:00.000,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,001,2021,41.884485451,-87.628783943
12524459,JE424887,2021-10-27T22:42:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,006,2021,41.75035324,-87.663590235
12531628,JE433642,2021-10-27T22:37:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,025,2021,41.932644844,-87.800002945
12524490,JE424852,2021-10-27T22:36:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,005,2021,41.689851328,-87.624592486
12524504,JE424927,2021-10-27T22:35:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,024,2021,41.993572619,-87.658324204
12524671,JE425049,2021-10-27T22:30:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,017,2021,41.956375736,-87.725246247
12524586,JE424856,2021-10-27T22:30:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,006,2021,41.737656308,-87.622638172
12524520,JE424913,2021-10-27T22:30:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,003,2021,41.775873026,-87.604611636
12524517,JE424964,2021-10-27T22:30:00.000,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,011,2021,41.868423623,-87.72019152
12526612,JE427568,2021-10-27T22:26:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,020,2021,41.989293402,-87.705537043
12524436,JE424855,2021-10-27T22:23:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,018,2021,41.893469034,-87.632648229
12524451,JE424859,2021-10-27T22:14:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,022,2021,41.706857405,-87.64941498
12524460,JE424861,2021-10-27T22:13:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,003,2021,41.762794385,-87.62002232
12525322,JE424849,2021-10-27T22:10:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,025,2021,41.93634443,-87.728123235
12528032,JE424851,2021-10-27T22:10:00.000,ROBBERY,ARMED - HANDGUN,009,2021,41.844186499,-87.638302235
12526886,JE428037,2021-10-27T22:05:00.000,THEFT,$500 AND UNDER,006,2021,41.742710224,-87.634088181
12524506,JE424845,2021-10-27T22:02:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,003,2021,41.765191853,-87.583652091
12524543,JE424915,2021-10-27T22:00:00.000,BATTERY,SIMPLE,014,2021,41.912441933,-87.668526221
12549017,JE429369,2021-10-27T22:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,009,2021,41.837832798,-87.647769017
12524589,JE424900,2021-10-27T22:00:00.000,ROBBERY,ARMED - HANDGUN,014,2021,41.915138527,-87.670254455
12524527,JE424894,2021-10-27T22:00:00.000,ASSAULT,SIMPLE,007,2021,41.764919232,-87.662987913
12537254,JE439519,2021-10-27T22:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,004,2021,41.714499875,-87.559764047
12524915,JE424841,2021-10-27T21:57:00.000,BATTERY,SIMPLE,024,2021,41.998734156,-87.660613118
12524564,JE424864,2021-10-27T21:56:00.000,BURGLARY,HOME INVASION,003,2021,41.772027099,-87.591138947
12524569,JE424842,2021-10-27T21:55:00.000,ASSAULT,SIMPLE,010,2021,41.862033179,-87.721394276
12524482,JE424906,2021-10-27T21:49:00.000,CRIMINAL DAMAGE,TO PROPERTY,024,2021,42.007824765,-87.670841822
12524421,JE424847,2021-10-27T21:45:00.000,BATTERY,SIMPLE,004,2021,41.758448997,-87.557183984
12524826,JE425012,2021-10-27T21:30:00.000,THEFT,POCKET-PICKING,005,2021,41.695982095,-87.596653142
12524935,JE425230,2021-10-27T21:30:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,017,2021,41.950937396,-87.705490801
12524414,JE424838,2021-10-27T21:30:00.000,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,025,2021,41.909896589,-87.725720639
12528934,JE430099,2021-10-27T21:30:00.000,THEFT,OVER $500,018,2021,41.898650858,-87.632764223
12524403,JE424820,2021-10-27T21:16:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,003,2021,41.762099852,-87.572505114
12524450,JE424815,2021-10-27T21:06:00.000,ROBBERY,ARMED - HANDGUN,005,2021,41.716257895,-87.6045163
12524390,JE424811,2021-10-27T21:04:00.000,CRIMINAL DAMAGE,TO PROPERTY,006,2021,41.750082059,-87.627012334
12526145,JE426646,2021-10-27T21:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,006,2021,41.751842721,-87.651345416
12524417,JE424816,2021-10-27T21:00:00.000,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,001,2021,41.843879386,-87.620432585
12524734,JE425156,2021-10-27T21:00:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,003,2021,41.783316167,-87.593120705
12532644,JE435276,2021-10-27T21:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,018,2021,41.888131743,-87.629548167
12524760,JE425092,2021-10-27T21:00:00.000,ROBBERY,STRONG ARM - NO WEAPON,007,2021,41.764748911,-87.644401916
12530527,JE425389,2021-10-27T21:00:00.000,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,011,2021,41.880904819,-87.71208531
12524447,JE424873,2021-10-27T21:00:00.000,BATTERY,SIMPLE,018,2021,41.893203509,-87.620273669
12524652,JE425058,2021-10-27T21:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,007,2021,41.777074979,-87.652005705
12529929,JE430964,2021-10-27T21:00:00.000,THEFT,OVER $500,016,2021,41.979006297,-87.906463155
12525673,JE426402,2021-10-27T21:00:00.000,THEFT,OVER $500,017,2021,41.963404552,-87.738511767
12525139,JE425827,2021-10-27T20:53:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,009,2021,41.813315438,-87.687049949
12524418,JE424792,2021-10-27T20:50:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,018,2021,41.890051565,-87.62891376
12524448,JE424818,2021-10-27T20:50:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,018,2021,41.924906294,-87.648002482
12524357,JE424794,2021-10-27T20:48:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,003,2021,41.760562739,-87.589218525
12524730,JE424876,2021-10-27T20:45:00.000,BURGLARY,FORCIBLE ENTRY,022,2021,41.693461618,-87.642413413
12524524,JE424825,2021-10-27T20:40:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,004,2021,41.743970443,-87.585797123
12524599,JE424817,2021-10-27T20:40:00.000,BURGLARY,FORCIBLE ENTRY,022,2021,41.703764623,-87.6815382
12524445,JE424823,2021-10-27T20:40:00.000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,015,2021,41.886843497,-87.765098817
12525058,JE424790,2021-10-27T20:35:00.000,ASSAULT,AGGRAVATED - HANDGUN,012,2021,41.884951445,-87.701315439
12525297,JE425133,2021-10-27T20:35:00.000,THEFT,RETAIL THEFT,025,2021,41.938151196,-87.796189752
12525126,JE425773,2021-10-27T20:30:00.000,BURGLARY,UNLAWFUL ENTRY,014,2021,41.905388302,-87.689549605
12524378,JE424814,2021-10-27T20:30:00.000,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,012,2021,41.863591238,-87.645155396
12524689,JE425154,2021-10-27T20:30:00.000,THEFT,$500 AND UNDER,022,2021,41.723078428,-87.659521747
12524492,JE424769,2021-10-27T20:30:00.000,BATTERY,AGGRAVATED - HANDGUN,005,2021,41.677830552,-87.620503762
12524597,JE424827,2021-10-27T20:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,025,2021,41.931045116,-87.782596674
12524391,JE424805,2021-10-27T20:20:00.000,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,004,2021,41.649195045,-87.543517142
12524365,JE424766,2021-10-27T20:20:00.000,ASSAULT,SIMPLE,019,2021,41.939559429,-87.679355664
12530040,JE424781,2021-10-27T20:13:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,006,2021,41.742710224,-87.634088181
12524376,JE424775,2021-10-27T20:12:00.000,THEFT,RETAIL THEFT,001,2021,41.867251542,-87.639594427
12544671,JE449114,2021-10-27T20:10:00.000,THEFT,FROM BUILDING,001,2021,41.866216769,-87.621623622
12524358,JE424760,2021-10-27T20:07:00.000,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,009,2021,41.795724666,-87.677380084
12524392,JE424762,2021-10-27T20:06:00.000,ROBBERY,ARMED - HANDGUN,012,2021,41.872508522,-87.662992112
12537020,JE440450,2021-10-27T20:00:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,025,2021,41.915969282,-87.727742609
12528572,JE429057,2021-10-27T20:00:00.000,KIDNAPPING,CHILD ABDUCTION / STRANGER,007,2021,41.768053069,-87.651767597
12524361,JE424761,2021-10-27T20:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,015,2021,41.895942945,-87.746991055
12537194,JE440645,2021-10-27T20:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,022,2021,41.71584694,-87.653894425
12525568,JE425114,2021-10-27T20:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,009,2021,41.823526403,-87.703262686
12524802,JE425226,2021-10-27T20:00:00.000,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,003,2021,41.770420198,-87.618603482
12529805,JE431690,2021-10-27T20:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,025,2021,41.923604376,-87.794503882
12524379,JE424746,2021-10-27T20:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,009,2021,41.855129758,-87.631844537
12524961,JE425318,2021-10-27T20:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,018,2021,41.891678767,-87.627551654
12524642,JE425065,2021-10-27T20:00:00.000,THEFT,OVER $500,017,2021,41.952124308,-87.706251161
12526733,JE427811,2021-10-27T20:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,025,2021,41.923606568,-87.794386276
12524423,JE424754,2021-10-27T20:00:00.000,THEFT,RETAIL THEFT,017,2021,41.953924785,-87.707307
12524269,JE424753,2021-10-27T20:00:00.000,ROBBERY,STRONG ARM - NO WEAPON,002,2021,41.814130364,-87.606668916
12524407,JE424739,2021-10-27T19:54:00.000,CRIMINAL DAMAGE,TO PROPERTY,007,2021,41.767851775,-87.659046103
12525055,JE424767,2021-10-27T19:52:00.000,ROBBERY,ATTEMPT ARMED - HANDGUN,012,2021,41.871377277,-87.68292966
12526258,JE426238,2021-10-27T19:48:00.000,THEFT,$500 AND UNDER,011,2021,41.871128448,-87.689419862
12524512,JE424854,2021-10-27T19:45:00.000,THEFT,$500 AND UNDER,014,2021,41.910990056,-87.662361853
12524366,JE424778,2021-10-27T19:38:00.000,THEFT,RETAIL THEFT,024,2021,42.018281468,-87.67585222
12524385,JE424742,2021-10-27T19:36:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,016,2021,41.974272946,-87.760905928
12524337,JE424734,2021-10-27T19:34:00.000,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),006,2021,41.749256485,-87.616892377
12524341,JE424748,2021-10-27T19:30:00.000,ROBBERY,ARMED - HANDGUN,010,2021,41.854010712,-87.724822014
12524580,JE424717,2021-10-27T19:30:00.000,ASSAULT,SIMPLE,019,2021,41.94671419,-87.693585521
12525561,JE425089,2021-10-27T19:30:00.000,CRIMINAL DAMAGE,TO VEHICLE,024,2021,42.006587261,-87.671814974
12524254,JE424740,2021-10-27T19:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,025,2021,41.931079735,-87.780093686
12524612,JE425026,2021-10-27T19:30:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,008,2021,41.74639565,-87.687017961
12524453,JE424848,2021-10-27T19:30:00.000,THEFT,OVER $500,014,2021,41.908279796,-87.660663594
12524368,JE424723,2021-10-27T19:30:00.000,CRIMINAL TRESPASS,TO RESIDENCE,009,2021,41.806868474,-87.658307018
12525612,JE426333,2021-10-27T19:30:00.000,THEFT,OVER $500,016,2021,41.975979588,-87.845214419
12528549,JE426841,2021-10-27T19:30:00.000,ASSAULT,SIMPLE,015,2021,41.901174616,-87.752074801
12524409,JE424779,2021-10-27T19:29:00.000,BATTERY,AGGRAVATED - HANDGUN,010,2021,41.863542756,-87.72143862
12524245,JE424701,2021-10-27T19:25:00.000,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,004,2021,41.743571187,-87.57097603
12524514,JE424840,2021-10-27T19:20:00.000,CRIMINAL DAMAGE,TO PROPERTY,010,2021,41.846056782,-87.692831324
12524399,JE424705,2021-10-27T19:20:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,010,2021,41.845527382,-87.698807882
12524347,JE424706,2021-10-27T19:16:00.000,ASSAULT,SIMPLE,011,2021,41.889976371,-87.714964928
12524844,JE424693,2021-10-27T19:16:00.000,CRIMINAL DAMAGE,TO PROPERTY,014,2021,41.90603901,-87.674128735
12524438,JE424843,2021-10-27T19:15:00.000,CRIMINAL TRESPASS,TO LAND,007,2021,41.774069965,-87.644639452
12524519,JE424800,2021-10-27T19:15:00.000,THEFT,OVER $500,014,2021,41.912733991,-87.662123151
12529936,JE431298,2021-10-27T19:15:00.000,THEFT,OVER $500,019,2021,41.958474197,-87.65087832
12524354,JE424758,2021-10-27T19:06:00.000,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,011,2021,41.871637112,-87.686176398
12526865,JE428029,2021-10-27T19:05:00.000,THEFT,FROM BUILDING,024,2021,42.009145091,-87.664753261
12524412,JE424715,2021-10-27T19:03:00.000,BURGLARY,UNLAWFUL ENTRY,005,2021,41.708311184,-87.613794754
12524542,JE424881,2021-10-27T19:00:00.000,THEFT,OVER $500,003,2021,41.772683728,-87.615440298
12524788,JE425331,2021-10-27T19:00:00.000,THEFT,OVER $500,017,2021,41.941016629,-87.719110619
12524353,JE424689,2021-10-27T19:00:00.000,THEFT,POCKET-PICKING,018,2021,41.895705767,-87.626409097
12525209,JE425915,2021-10-27T19:00:00.000,THEFT,OVER $500,018,2021,41.900546929,-87.633632427
12524786,JE425123,2021-10-27T19:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,025,2021,41.906615036,-87.753425101
12524395,JE424803,2021-10-27T19:00:00.000,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,001,2021,41.846426276,-87.625348016
12530903,JE432290,2021-10-27T19:00:00.000,OTHER OFFENSE,TELEPHONE THREAT,002,2021,41.7994612,-87.596173313
12536363,JE439714,2021-10-27T19:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,022,2021,41.703446761,-87.709815891
12524238,JE424683,2021-10-27T19:00:00.000,THEFT,OVER $500,025,2021,41.923613437,-87.793511665
12524241,JE424711,2021-10-27T19:00:00.000,ASSAULT,SIMPLE,025,2021,41.931885873,-87.718974049
12524617,JE425006,2021-10-27T19:00:00.000,THEFT,OVER $500,004,2021,41.725011842,-87.592434922
12525104,JE425746,2021-10-27T19:00:00.000,CRIMINAL DAMAGE,TO PROPERTY,017,2021,41.975009252,-87.707438889
12524359,JE424678,2021-10-27T18:58:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,011,2021,41.901627904,-87.718959301
12524401,JE424672,2021-10-27T18:50:00.000,BATTERY,SIMPLE,003,2021,41.765719573,-87.614700522
12524262,JE424664,2021-10-27T18:42:00.000,ROBBERY,ARMED - HANDGUN,014,2021,41.914624643,-87.676336685
12524208,JE424665,2021-10-27T18:40:00.000,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,011,2021,41.871730557,-87.716624152
12524521,JE424807,2021-10-27T18:40:00.000,THEFT,OVER $500,007,2021,41.764089838,-87.65772927
12524494,JE424951,2021-10-27T18:40:00.000,THEFT,OVER $500,018,2021,41.896607111,-87.633330169
12524478,JE424696,2021-10-27T18:38:00.000,PUBLIC PEACE VIOLATION,BOMB THREAT,001,2021,41.856294972,-87.62229526
12524393,JE424648,2021-10-27T18:32:00.000,BATTERY,AGGRAVATED - HANDGUN,010,2021,41.857807752,-87.710300968
12524901,JE425421,2021-10-27T18:30:00.000,THEFT,$500 AND UNDER,024,2021,42.011596374,-87.663936467
12525317,JE425990,2021-10-27T18:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,004,2021,41.705745345,-87.534076549
12524620,JE425025,2021-10-27T18:30:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,024,2021,42.019990147,-87.669490074
12524339,JE424788,2021-10-27T18:30:00.000,ASSAULT,SIMPLE,010,2021,41.86393215,-87.717789436
12524229,JE424666,2021-10-27T18:30:00.000,THEFT,$500 AND UNDER,022,2021,41.688923631,-87.670089356
12524614,JE425038,2021-10-27T18:30:00.000,THEFT,$500 AND UNDER,019,2021,41.962691509,-87.683902722
12524235,JE424642,2021-10-27T18:24:00.000,THEFT,$500 AND UNDER,024,2021,42.006919041,-87.690116435
12525355,JE425894,2021-10-27T18:17:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,008,2021,41.805024727,-87.743092959
12524333,JE424755,2021-10-27T18:15:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,016,2021,41.988408999,-87.786946849
12524195,JE424639,2021-10-27T18:10:00.000,BATTERY,SIMPLE,011,2021,41.873613353,-87.712086162
12524470,JE424858,2021-10-27T18:10:00.000,THEFT,OVER $500,012,2021,41.885962557,-87.647486058
12524420,JE424728,2021-10-27T18:09:00.000,BATTERY,SIMPLE,004,2021,41.726996236,-87.599746152
12524264,JE424620,2021-10-27T18:05:00.000,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,017,2021,41.966490488,-87.72155391
12534463,JE436811,2021-10-27T18:00:00.000,THEFT,OVER $500,012,2021,41.890100695,-87.646538319
12524633,JE425042,2021-10-27T18:00:00.000,MOTOR VEHICLE THEFT,AUTOMOBILE,008,2021,41.765840667,-87.68195863
12528893,JE430628,2021-10-27T18:00:00.000,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,001,2021,41.878223912,-87.627130568
12529682,JE431074,2021-10-27T18:00:00.000,ASSAULT,AGGRAVATED - HANDGUN,004,2021,41.70345281,-87.565726398
12524277,JE424609,2021-10-27T18:00:00.000,THEFT,RETAIL THEFT,018,2021,41.895140898,-87.624255632
12529680,JE431054,2021-10-27T18:00:00.000,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,004,2021,41.704124926,-87.564458658
12525029,JE425629,2021-10-27T18:00:00.000,THEFT,$500 AND UNDER,002,2021,41.803181616,-87.585432024
12524884,JE425287,2021-10-27T18:00:00.000,BURGLARY,UNLAWFUL ENTRY,010,2021,41.855547769,-87.715109481
12524643,JE425082,2021-10-27T18:00:00.000,THEFT,OVER $500,004,2021,41.713448083,-87.570328548
12524280,JE424612,2021-10-27T18:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,004,2021,41.730697101,-87.597410656
12524246,JE424668,2021-10-27T18:00:00.000,OTHER OFFENSE,TELEPHONE THREAT,017,2021,41.979787038,-87.716079106
12524261,JE424709,2021-10-27T18:00:00.000,BATTERY,DOMESTIC BATTERY SIMPLE,007,2021,41.762876939,-87.642970445
12526245,JE426243,2021-10-27T17:49:00.000,THEFT,RETAIL THEFT,002,2021,41.802101704,-87.587747851
12524218,JE424614,2021-10-27T17:47:00.000,OTHER OFFENSE,TELEPHONE THREAT,002,2021,41.808818748,-87.601685433
12524413,JE424685,2021-10-27T17:40:00.000,OTHER OFFENSE,TELEPHONE THREAT,005,2021,41.700339774,-87.628098889
12525095,JE425445,2021-10-27T17:39:00.000,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,008,2021,41.777851045,-87.772177316
12524214,JE424599,2021-10-27T17:35:00.000,BATTERY,SIMPLE,020,2021,41.972169689,-87.656299683
12524458,JE424922,2021-10-27T17:32:00.000,ASSAULT,AGGRAVATED - HANDGUN,002,2021,41.816056837,-87.600619919
12524411,JE424583,2021-10-27T17:31:00.000,ASSAULT,SIMPLE,006,2021,41.751128044,-87.614247622
12525548,JE425394,2021-10-27T17:30:00.000,THEFT,OVER $500,012,2021,41.888400017,-87.649883879
12524654,JE425128,2021-10-27T17:30:00.000,THEFT,OVER $500,022,2021,41.697814894,-87.707200911
12524334,JE424704,2021-10-27T17:30:00.000,ARSON,BY FIRE,016,2021,41.976947157,-87.765045087
12524351,JE424791,2021-10-27T17:30:00.000,CRIMINAL DAMAGE,TO PROPERTY,008,2021,41.779652945,-87.703157059
12524188,JE424619,2021-10-27T17:30:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,018,2021,41.902762454,-87.632884581
12526231,JE426286,2021-10-27T17:30:00.000,THEFT,OVER $500,018,2021,41.901073698,-87.63136393
12527755,JE429140,2021-10-27T17:27:00.000,THEFT,RETAIL THEFT,018,2021,41.90885825,-87.646656908
12524138,JE424578,2021-10-27T17:25:00.000,NARCOTICS,FOUND SUSPECT NARCOTICS,011,2021,41.895490498,-87.713104635
12524749,JE425212,2021-10-27T17:20:00.000,ASSAULT,SIMPLE,002,2021,41.802132606,-87.613677631
12524847,JE424564,2021-10-27T17:17:00.000,ASSAULT,SIMPLE,014,2021,41.914462703,-87.711822437
12533666,JE435708,2021-10-27T17:15:00.000,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,019,2021,41.963903779,-87.676069644
12524282,JE424549,2021-10-27T17:10:00.000,CRIMINAL DAMAGE,TO VEHICLE,018,2021,41.906652684,-87.648168357
12524215,JE424557,2021-10-27T17:07:00.000,ASSAULT,SIMPLE,020,2021,41.976214424,-87.66705062
12528830,JE430543,2021-10-27T17:00:00.000,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,019,2021,41.935540656,-87.643048313
12524253,JE424597,2021-10-27T17:00:00.000,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,008,2021,41.812391134,-87.727424372
12531775,JE433956,2021-10-27T17:00:00.000,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,005,2021,41.686808391,-87.613199677
12524880,JE425328,2021-10-27T17:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,010,2021,41.845722241,-87.718488848
12530354,JE432340,2021-10-27T17:00:00.000,CRIMINAL DAMAGE,TO VEHICLE,014,2021,41.909047657,-87.661511516
12524495,JE424914,2021-10-27T17:00:00.000,THEFT,$500 AND UNDER,001,2021,41.868541914,-87.639235361
12524276,JE424691,2021-10-27T17:00:00.000,THEFT,OVER $500,012,2021,41.885675573,-87.646761991
12528917,JE429716,2021-10-27T17:00:00.000,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,014,2021,41.908697313,-87.711867343
12524647,JE425095,2021-10-27T17:00:00.000,CRIMINAL TRESPASS,TO LAND,014,2021,41.932683141,-87.702538662
